"MATRICULA","ANNO","CURSO","EVALUACION","SESION","MATERIA","CL_MATERIA","SUBGRUPO","NOTA","CODIGONOTA","OPCION","X_OFERTAMATRIG","X_CONVCENTRO","X_MATMATRICULA"
3016767,2011,1º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Sobresaliente-9,298,Comunes,104715,53672,20932779
3016767,2011,1º de ESO,Primera Evaluación,,Ciencias de la Naturaleza,29481,Matriculada,Notable-8,296,Comunes,104715,52936,20932778
3016826,2011,1º de ESO,Ordinaria,,Ciencias de la Naturaleza,29481,Matriculada,Insuficiente-4,288,Comunes,104715,53672,20933334
3016826,2011,1º de ESO,Primera Evaluación,,Ciencias de la Naturaleza,29481,Matriculada,Insuficiente-3,286,Comunes,104715,52936,20933334
3016826,2011,1º de ESO,Primera Evaluación,,Educación Plástica y Visual,29487,Matriculada,Insuficiente-1,282,Educación Plástica y Visual - Música,104715,52936,20933337
3016826,2011,1º de ESO,Primera Evaluación,,Tecnologías,29499,Matriculada,Insuficiente-3,286,Comunes,104715,52936,20933341
3016826,2011,1º de ESO,Ordinaria,,Tecnologías,29499,Matriculada,Insuficiente-3,286,Comunes,104715,53672,20933341
3016826,2011,1º de ESO,Recuperación 1ª Ev.,,Tecnologías,29499,Matriculada,Insuficiente-2,284,Comunes,104715,53671,20933341
3016826,2011,1º de ESO,Primera Evaluación,,Matemáticas,29495,Matriculada,Insuficiente-3,286,Comunes,104715,52936,20933340
3016826,2011,1º de ESO,Ordinaria,,Matemáticas,29495,Matriculada,Insuficiente-2,284,Comunes,104715,53672,20933340
3016826,2011,1º de ESO,Recuperación 1ª Ev.,,Matemáticas,29495,Matriculada,Insuficiente-2,284,Comunes,104715,53671,20933340
3016826,2011,1º de ESO,Primera Evaluación,,Inglés,29491,Matriculada,Insuficiente-4,288,Idiomas,104715,52936,20933339
3016826,2011,1º de ESO,Ordinaria,,Inglés,29491,Matriculada,Suficiente-5,290,Idiomas,104715,53672,20933339
3016826,2011,1º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29489,Matriculada,Insuficiente-2,284,Comunes,104715,52936,20933338
3016826,2011,1º de ESO,Ordinaria,,Lengua Castellana y Literatura,29489,Matriculada,Insuficiente-4,288,Comunes,104715,53672,20933338
3016826,2011,1º de ESO,Recuperación 1ª Ev.,,Lengua Castellana y Literatura,29489,Matriculada,Insuficiente-3,286,Comunes,104715,53671,20933338
3016826,2011,1º de ESO,Primera Evaluación,,Taller Artístico y Musical,29523,Matriculada,Insuficiente-4,288,Optativas,104715,52936,20933343
3016826,2011,1º de ESO,Ordinaria,,Taller Artístico y Musical,29523,Matriculada,Insuficiente-4,288,Optativas,104715,53672,20933343
3016826,2011,1º de ESO,Recuperación 1ª Ev.,,Taller Artístico y Musical,29523,Matriculada,Insuficiente-4,288,Optativas,104715,53671,20933343
3016826,2011,1º de ESO,Primera Evaluación,,Religión Católica,29505,Matriculada,Insuficiente-4,288,Religión,104715,52936,20933342
3016826,2011,1º de ESO,Ordinaria,,Religión Católica,29505,Matriculada,Insuficiente-1,282,Religión,104715,53672,20933342
3016826,2011,1º de ESO,Ordinaria,,Educación Plástica y Visual,29487,Matriculada,Insuficiente-1,282,Educación Plástica y Visual - Música,104715,53672,20933337
3016826,2011,1º de ESO,Primera Evaluación,,Educación Física,29485,Matriculada,Bien-6,292,Comunes,104715,52936,20933336
3016826,2011,1º de ESO,Ordinaria,,Educación Física,29485,Matriculada,Bien-6,292,Comunes,104715,53672,20933336
3016826,2011,1º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Insuficiente-1,282,Comunes,104715,52936,20933335
3016826,2011,1º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Suficiente-5,290,Comunes,104715,53672,20933335
3016826,2011,1º de ESO,Recuperación 1ª Ev.,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Insuficiente-1,282,Comunes,104715,53671,20933335
3016852,2011,1º de ESO,Ordinaria,,Ciencias de la Naturaleza,29481,Matriculada,Insuficiente-2,284,Comunes,104715,53672,20933572
3016852,2011,1º de ESO,Primera Evaluación,,Ciencias de la Naturaleza,29481,Matriculada,Insuficiente-2,284,Comunes,104715,52936,20933572
3016852,2011,1º de ESO,Primera Evaluación,,Taller de Artes Plásticas y Diseño,29521,Matriculada,Insuficiente-3,286,Optativas,104715,52936,22341735
3016852,2011,1º de ESO,Ordinaria,,Tecnologías,29499,Matriculada,Insuficiente-3,286,Comunes,104715,53672,20933579
3016852,2011,1º de ESO,Recuperación 1ª Ev.,,Inglés,29491,Matriculada,Insuficiente-3,286,Idiomas,104715,53671,20933577
3016852,2011,1º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29489,Matriculada,Insuficiente-2,284,Comunes,104715,52936,20933576
3016852,2011,1º de ESO,Ordinaria,,Lengua Castellana y Literatura,29489,Matriculada,Insuficiente-3,286,Comunes,104715,53672,20933576
3016852,2011,1º de ESO,Primera Evaluación,,Educación Plástica y Visual,29487,Matriculada,Insuficiente-1,282,Educación Plástica y Visual - Música,104715,52936,20933575
3016852,2011,1º de ESO,Ordinaria,,Educación Plástica y Visual,29487,Matriculada,Insuficiente-2,284,Educación Plástica y Visual - Música,104715,53672,20933575
3016852,2011,1º de ESO,Primera Evaluación,,Educación Física,29485,Matriculada,Insuficiente-4,288,Comunes,104715,52936,20933574
3016852,2011,1º de ESO,Ordinaria,,Educación Física,29485,Matriculada,Insuficiente-4,288,Comunes,104715,53672,20933574
3016852,2011,1º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Insuficiente-1,282,Comunes,104715,52936,20933573
3016852,2011,1º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29483,Matriculada,Insuficiente-2,284,Comunes,104715,53672,20933573
3016852,2011,1º de ESO,Ordinaria,,Taller de Artes Plásticas y Diseño,29521,Matriculada,Suficiente-5,290,Optativas,104715,53672,22341735
3016852,2011,1º de ESO,Recuperación 1ª Ev.,,Taller de Artes Plásticas y Diseño,29521,Matriculada,Suficiente-5,290,Optativas,104715,53671,22341735
3016852,2011,1º de ESO,Primera Evaluación,,Religión Católica,29505,Matriculada,Bien-6,292,Religión,104715,52936,20933581
3016852,2011,1º de ESO,Ordinaria,,Religión Católica,29505,Matriculada,Notable-7,294,Religión,104715,53672,20933581
3016852,2011,1º de ESO,Primera Evaluación,,Tecnologías,29499,Matriculada,Suficiente-5,290,Comunes,104715,52936,20933579
3016852,2011,1º de ESO,Primera Evaluación,,Matemáticas,29495,Matriculada,Insuficiente-3,286,Comunes,104715,52936,20933578
3016852,2011,1º de ESO,Ordinaria,,Matemáticas,29495,Matriculada,Insuficiente-3,286,Comunes,104715,53672,20933578
3016852,2011,1º de ESO,Primera Evaluación,,Inglés,29491,Matriculada,Insuficiente-3,286,Idiomas,104715,52936,20933577
3016852,2011,1º de ESO,Ordinaria,,Inglés,29491,Matriculada,Insuficiente-3,286,Idiomas,104715,53672,20933577
3017155,2011,3º de ESO,Ordinaria,,Biología y Geología,29443,Matriculada,Suficiente-5,290,Ciencias de la Naturaleza,104719,53672,20935658
3017155,2011,3º de ESO,Primera Evaluación,,Biología y Geología,29443,Matriculada,Notable-8,296,Ciencias de la Naturaleza,104719,52936,20935658
3017155,2011,3º de ESO,Primera Evaluación,,Física y Química,29445,Matriculada,Bien-6,292,Ciencias de la Naturaleza,104719,52936,20935659
3017155,2011,3º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Bien-6,292,Comunes,104719,53672,20935660
3017155,2011,3º de ESO,Ordinaria,,Educación Física,29449,Matriculada,Bien-6,292,Comunes,104719,53672,20935661
3017155,2011,3º de ESO,Ordinaria,,Educación Plástica y Visual,29451,Matriculada,Notable-8,296,Comunes,104719,53672,20935662
3017155,2011,3º de ESO,Ordinaria,,Lengua Castellana y Literatura,29453,Matriculada,Notable-8,296,Comunes,104719,53672,20935663
3017155,2011,3º de ESO,Recuperación 1ª Ev.,,Inglés,29455,Matriculada,Suficiente-5,290,Idiomas,104719,53671,20935664
3017155,2011,3º de ESO,Primera Evaluación,,Religión Católica,29471,Matriculada,Notable-8,296,Religión,104719,52936,20935669
3017155,2011,3º de ESO,Ordinaria,,Religión Católica,29471,Matriculada,Notable-8,296,Religión,104719,53672,20935669
3017155,2011,3º de ESO,Primera Evaluación,,Francés (Segundo Idioma),29465,Matriculada,Notable-8,296,Optativas,104719,52936,20935668
3017155,2011,3º de ESO,Ordinaria,,Francés (Segundo Idioma),29465,Matriculada,Bien-6,292,Optativas,104719,53672,20935668
3017155,2011,3º de ESO,Primera Evaluación,,Tecnologías,29463,Matriculada,Notable-7,294,Comunes,104719,52936,20935667
3017155,2011,3º de ESO,Ordinaria,,Tecnologías,29463,Matriculada,Notable-8,296,Comunes,104719,53672,20935667
3017155,2011,3º de ESO,Primera Evaluación,,Música,29461,Matriculada,Sobresaliente-9,298,Comunes,104719,52936,20935666
3017155,2011,3º de ESO,Ordinaria,,Música,29461,Matriculada,Notable-8,296,Comunes,104719,53672,20935666
3017155,2011,3º de ESO,Primera Evaluación,,Matemáticas,29459,Matriculada,Insuficiente-2,284,Comunes,104719,52936,20935665
3017155,2011,3º de ESO,Ordinaria,,Matemáticas,29459,Matriculada,Suficiente-5,290,Comunes,104719,53672,20935665
3017155,2011,3º de ESO,Recuperación 1ª Ev.,,Matemáticas,29459,Matriculada,Insuficiente-4,288,Comunes,104719,53671,20935665
3017155,2011,3º de ESO,Primera Evaluación,,Inglés,29455,Matriculada,Insuficiente-4,288,Idiomas,104719,52936,20935664
3017155,2011,3º de ESO,Ordinaria,,Inglés,29455,Matriculada,Suficiente-5,290,Idiomas,104719,53672,20935664
3017155,2011,3º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,Sobresaliente-9,298,Comunes,104719,52936,20935663
3017155,2011,3º de ESO,Primera Evaluación,,Educación Plástica y Visual,29451,Matriculada,Bien-6,292,Comunes,104719,52936,20935662
3017155,2011,3º de ESO,Primera Evaluación,,Educación Física,29449,Matriculada,Bien-6,292,Comunes,104719,52936,20935661
3017155,2011,3º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Notable-8,296,Comunes,104719,52936,20935660
3017155,2011,3º de ESO,Ordinaria,,Física y Química,29445,Matriculada,Notable-8,296,Ciencias de la Naturaleza,104719,53672,20935659
3017156,2011,3º de ESO,Ordinaria,,Biología y Geología,29443,Matriculada,Sobresaliente-9,298,Ciencias de la Naturaleza,104719,53672,20935670
3017156,2011,3º de ESO,Primera Evaluación,,Biología y Geología,29443,Matriculada,Sobresaliente-9,298,Ciencias de la Naturaleza,104719,52936,20935670
3017156,2011,3º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Notable-8,296,Comunes,104719,53672,20935672
3017156,2011,3º de ESO,Primera Evaluación,,Religión Católica,29471,Matriculada,Notable-8,296,Religión,104719,52936,20935681
3017156,2011,3º de ESO,Ordinaria,,Religión Católica,29471,Matriculada,Notable-8,296,Religión,104719,53672,20935681
3017156,2011,3º de ESO,Primera Evaluación,,Francés (Segundo Idioma),29465,Matriculada,Sobresaliente-9,298,Optativas,104719,52936,20935680
3017156,2011,3º de ESO,Ordinaria,,Francés (Segundo Idioma),29465,Matriculada,Sobresaliente-9,298,Optativas,104719,53672,20935680
3017156,2011,3º de ESO,Primera Evaluación,,Tecnologías,29463,Matriculada,Notable-7,294,Comunes,104719,52936,20935679
3017156,2011,3º de ESO,Ordinaria,,Tecnologías,29463,Matriculada,Bien-6,292,Comunes,104719,53672,20935679
3017156,2011,3º de ESO,Primera Evaluación,,Música,29461,Matriculada,Sobresaliente-9,298,Comunes,104719,52936,20935678
3017156,2011,3º de ESO,Ordinaria,,Música,29461,Matriculada,Notable-8,296,Comunes,104719,53672,20935678
3017156,2011,3º de ESO,Primera Evaluación,,Matemáticas,29459,Matriculada,Sobresaliente-9,298,Comunes,104719,52936,20935677
3017156,2011,3º de ESO,Ordinaria,,Matemáticas,29459,Matriculada,Notable-7,294,Comunes,104719,53672,20935677
3017156,2011,3º de ESO,Primera Evaluación,,Inglés,29455,Matriculada,Suficiente-5,290,Idiomas,104719,52936,20935676
3017156,2011,3º de ESO,Ordinaria,,Inglés,29455,Matriculada,Notable-8,296,Idiomas,104719,53672,20935676
3017156,2011,3º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,Notable-8,296,Comunes,104719,52936,20935675
3017156,2011,3º de ESO,Ordinaria,,Lengua Castellana y Literatura,29453,Matriculada,Sobresaliente-9,298,Comunes,104719,53672,20935675
3017156,2011,3º de ESO,Primera Evaluación,,Educación Plástica y Visual,29451,Matriculada,Bien-6,292,Comunes,104719,52936,20935674
3017156,2011,3º de ESO,Ordinaria,,Educación Plástica y Visual,29451,Matriculada,Bien-6,292,Comunes,104719,53672,20935674
3017156,2011,3º de ESO,Primera Evaluación,,Educación Física,29449,Matriculada,Notable-7,294,Comunes,104719,52936,20935673
3017156,2011,3º de ESO,Ordinaria,,Educación Física,29449,Matriculada,Notable-7,294,Comunes,104719,53672,20935673
3017156,2011,3º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Notable-8,296,Comunes,104719,52936,20935672
3017156,2011,3º de ESO,Primera Evaluación,,Física y Química,29445,Matriculada,Notable-8,296,Ciencias de la Naturaleza,104719,52936,20935671
3017156,2011,3º de ESO,Ordinaria,,Física y Química,29445,Matriculada,Sobresaliente-9,298,Ciencias de la Naturaleza,104719,53672,20935671
3017157,2011,3º de ESO,Ordinaria,,Biología y Geología,29443,Matriculada,Insuficiente-4,288,Ciencias de la Naturaleza,104719,53672,20935682
3017157,2011,3º de ESO,Primera Evaluación,,Biología y Geología,29443,Matriculada,Suficiente-5,290,Ciencias de la Naturaleza,104719,52936,20935682
3017157,2011,3º de ESO,Primera Evaluación,,Religión Católica,29471,Matriculada,Bien-6,292,Religión,104719,52936,20935693
3017157,2011,3º de ESO,Ordinaria,,Religión Católica,29471,Matriculada,Notable-7,294,Religión,104719,53672,20935693
3017157,2011,3º de ESO,Primera Evaluación,,Francés (Segundo Idioma),29465,Matriculada,Notable-7,294,Optativas,104719,52936,20935692
3017157,2011,3º de ESO,Ordinaria,,Francés (Segundo Idioma),29465,Matriculada,Insuficiente-4,288,Optativas,104719,53672,20935692
3017157,2011,3º de ESO,Primera Evaluación,,Tecnologías,29463,Matriculada,Suficiente-5,290,Comunes,104719,52936,20935691
3017157,2011,3º de ESO,Ordinaria,,Tecnologías,29463,Matriculada,Suficiente-5,290,Comunes,104719,53672,20935691
3017157,2011,3º de ESO,Primera Evaluación,,Música,29461,Matriculada,Suficiente-5,290,Comunes,104719,52936,20935690
3017157,2011,3º de ESO,Ordinaria,,Música,29461,Matriculada,Bien-6,292,Comunes,104719,53672,20935690
3017157,2011,3º de ESO,Primera Evaluación,,Matemáticas,29459,Matriculada,Bien-6,292,Comunes,104719,52936,20935689
3017157,2011,3º de ESO,Ordinaria,,Matemáticas,29459,Matriculada,Suficiente-5,290,Comunes,104719,53672,20935689
3017157,2011,3º de ESO,Primera Evaluación,,Inglés,29455,Matriculada,Bien-6,292,Idiomas,104719,52936,20935688
3017157,2011,3º de ESO,Ordinaria,,Inglés,29455,Matriculada,Notable-7,294,Idiomas,104719,53672,20935688
3017157,2011,3º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,Notable-7,294,Comunes,104719,52936,20935687
3017157,2011,3º de ESO,Ordinaria,,Lengua Castellana y Literatura,29453,Matriculada,Notable-7,294,Comunes,104719,53672,20935687
3017157,2011,3º de ESO,Primera Evaluación,,Educación Plástica y Visual,29451,Matriculada,Suficiente-5,290,Comunes,104719,52936,20935686
3017157,2011,3º de ESO,Ordinaria,,Educación Plástica y Visual,29451,Matriculada,Insuficiente-4,288,Comunes,104719,53672,20935686
3017157,2011,3º de ESO,Primera Evaluación,,Educación Física,29449,Matriculada,Bien-6,292,Comunes,104719,52936,20935685
3017157,2011,3º de ESO,Ordinaria,,Educación Física,29449,Matriculada,Notable-7,294,Comunes,104719,53672,20935685
3017157,2011,3º de ESO,Primera Evaluación,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Insuficiente-4,288,Comunes,104719,52936,20935684
3017157,2011,3º de ESO,Ordinaria,,"Ciencias Sociales, Geografía e Historia",29447,Matriculada,Insuficiente-3,286,Comunes,104719,53672,20935684
3017157,2011,3º de ESO,Primera Evaluación,,Física y Química,29445,Matriculada,Bien-6,292,Ciencias de la Naturaleza,104719,52936,20935683
3017157,2011,3º de ESO,Ordinaria,,Física y Química,29445,Matriculada,Insuficiente-4,288,Ciencias de la Naturaleza,104719,53672,20935683
3017345,2011,3º de ESO,Ordinaria,,Biología y Geología,29443,Matriculada,Notable-8,296,Ciencias de la Naturaleza,104719,53672,20937166
3017345,2011,3º de ESO,Primera Evaluación,,Biología y Geología,29443,Matriculada,Notable-8,296,Ciencias de la Naturaleza,104719,52936,20937166
3017345,2011,3º de ESO,Primera Evaluación,,Religión Católica,29471,Matriculada,Sobresaliente-9,298,Religión,104719,52936,20937177
3017345,2011,3º de ESO,Ordinaria,,Religión Católica,29471,Matriculada,Sobresaliente-9,298,Religión,104719,53672,20937177
3017345,2011,3º de ESO,Primera Evaluación,,Francés (Segundo Idioma),29465,Matriculada,Notable-8,296,Optativas,104719,52936,20937176
3017345,2011,3º de ESO,Ordinaria,,Francés (Segundo Idioma),29465,Matriculada,Notable-8,296,Optativas,104719,53672,20937176
3017345,2011,3º de ESO,Primera Evaluación,,Tecnologías,29463,Matriculada,Notable-7,294,Comunes,104719,52936,20937175
3017345,2011,3º de ESO,Ordinaria,,Tecnologías,29463,Matriculada,Notable-7,294,Comunes,104719,53672,20937175
3017345,2011,3º de ESO,Primera Evaluación,,Música,29461,Matriculada,Sobresaliente-9,298,Comunes,104719,52936,20937174
3017345,2011,3º de ESO,Ordinaria,,Matemáticas,29459,Matriculada,Sobresaliente-10,300,Comunes,104719,53672,20937173
3017345,2011,3º de ESO,Primera Evaluación,,Inglés,29455,Matriculada,Bien-6,292,Idiomas,104719,52936,20937172
3017345,2011,3º de ESO,Ordinaria,,Inglés,29455,Matriculada,Suficiente-5,290,Idiomas,104719,53672,20937172
3017345,2011,3º de ESO,Primera Evaluación,,Lengua Castellana y Literatura,29453,Matriculada,Notable-8,296,Comunes,104719,52936,20937171
